,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
0,"""Fecha""","""SF45422""","""SF45438""","""SF45439""","""SF45470""","""SF45423""","""SF45440""","""SF45441""","""SF45471""","""SF45424""","""SF45442""","""SF45443""","""SF45472""","""SF45425""","""SF45444""","""SF45445""","""SF45473""","""SF45426""","""SF45446""","""SF45447""","""SF45474""","""SF59767""","""SF59773""","""SF59774""","""SF59770""","""SF59768""","""SF59775""","""SF59776""","""SF59771""","""SF59769""","""SF59777""","""SF59778""","""SF59772""","""SF45427""","""SF45448""","""SF45449""","""SF45475""","""SF45428""","""SF45450""","""SF45451""","""SF45476""","""SF45429""","""SF45452""","""SF45453""","""SF45477""","""SF45430""","""SF45454""","""SF45455""","""SF45478""","""SF45431""","""SF45456""","""SF45457""","""SF45479""","""SF60720""","""SF60721""","""SF60722""","""SF60723""","""SF61784""","""SF61785""","""SF61786""","""SF61787""","""SF45432""","""SF45458""","""SF45459""","""SF45480""","""SF50761""","""SF50765""","""SF50766""","""SF50763""","""SF50762""","""SF50767""","""SF50768""","""SF50764""","""SF64846""","""SF64847""","""SF64848""","""SF64849""","""SF108413""","""SF108414""","""SF108415""","""SF108416""","""SF45433""","""SF45460""","""SF45461""","""SF45481""","""SF66800""","""SF66801""","""SF66802""","""SF66803""","""SF161926""","""SF161928""","""SF161930""","""SF161932""","""SF45435""","""SF45464""","""SF45465""","""SF45483""","""SF66804""","""SF66805""","""SF66806""","""SF66807""","""SF161927""","""SF161929""","""SF161931""","""SF161933""","""SF45434""","""SF45462""","""SF45463""","""SF45482""","""SF165596""","""SF165598""","""SF165600""","""SF165602""","""SF165597""","""SF165599""","""SF165601""","""SF165603""","""SF45436""","""SF45466""","""SF45467""","""SF45484""","""SF45437""","""SF45468""","""SF45469""","""SF45485""","""SF46617""","""SF46618""","""SF46619""","""SF46620"""
527,02/02/2017,28.000000,9.954379,9.954379,5.892439,91.000000,9.843803,9.843803,6.277271,182.000000,9.677273,9.677273,6.596498,336.000000,9.402384,9.402384,6.810005,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,1806.000000,99.130272,99.354661,5.770000,1225.000000,103.109528,104.198417,8.000000,1953.000000,97.080610,97.965332,6.500000,N/E,N/E,N/E,N/E,3318.000000,89.112012,91.348123,5.750000,7231.000000,120.474207,121.835318,10.000000,9415.000000,97.374200,98.429061,7.750000,1407.000000,557.268671,559.183268,2.500000,3227.000000,619.239408,622.685683,4.500000,N/E,N/E,N/E,N/E,10871.000000,573.167739,576.231095,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2408.000000,101.397800,103.194467,4.620000,1022,99.5587,99.7866,5.86,1666,99.1154,100.1637,5.99,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
528,03/02/2017,27.000000,9.956127,9.956127,5.875511,90.000000,9.845911,9.845911,6.260020,181.000000,9.679049,9.679049,6.595230,335.000000,9.408106,9.408106,6.760821,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,1805.000000,99.131758,99.372591,5.780000,1224.000000,103.117197,104.228308,8.000000,1952.000000,97.109376,98.012154,6.500000,N/E,N/E,N/E,N/E,3317.000000,88.987434,91.239517,5.750000,7230.000000,120.158755,121.547644,10.000000,9414.000000,97.040577,98.116966,7.750000,1406.000000,557.402322,559.357828,2.500000,3226.000000,618.878824,622.398734,4.500000,N/E,N/E,N/E,N/E,10870.000000,572.326105,575.454914,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2407.000000,101.406127,103.215627,4.620000,1021,99.5593,99.8035,5.86,1665,99.1196,100.1845,5.99,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
529,07/02/2017,23.000000,9.962982,9.962982,5.815650,86.000000,9.852659,9.852659,6.259998,177.000000,9.686622,9.686622,6.579992,331.000000,9.416457,9.416457,6.739999,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,1801.000000,99.132547,99.437603,5.780000,1220.000000,103.198030,104.398030,8.000000,1948.000000,97.325132,98.300132,6.500000,N/E,N/E,N/E,N/E,3313.000000,89.187237,91.503209,5.750000,7226.000000,120.495928,121.995928,10.000000,9410.000000,97.596350,98.758850,7.750000,1402.000000,559.077798,561.197688,2.500000,3222.000000,621.097107,624.912909,4.500000,N/E,N/E,N/E,N/E,10866.000000,575.167795,578.559619,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2403.000000,101.427559,103.288392,4.620000,1017,99.5622,99.8715,5.86,1661,99.1251,100.2565,5.99,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
530,08/02/2017,22.000000,9.964476,9.964476,5.833742,85.000000,9.854594,9.854594,6.249239,176.000000,9.689770,9.689770,6.548776,330.000000,9.424601,9.424601,6.660314,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,1800.000000,99.133134,99.454245,5.780000,1219.000000,103.503317,104.725539,8.000000,1947.000000,97.685343,98.678399,6.500000,N/E,N/E,N/E,N/E,3312.000000,89.750295,92.082239,5.750000,7225.000000,121.642009,123.169787,10.000000,9409.000000,98.670096,99.854124,7.750000,1401.000000,560.658104,562.819279,2.500000,3221.000000,623.955705,627.845820,4.500000,N/E,N/E,N/E,N/E,10865.000000,576.828115,580.285995,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2402.000000,101.510328,103.383995,4.620000,1016,99.5654,99.8909,5.86,1660,99.1255,100.2736,5.99,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
531,09/02/2017,28.000000,9.952160,9.952160,6.180424,91.000000,9.840844,9.840844,6.398111,175.000000,9.689612,9.689612,6.589660,329.000000,9.415003,9.415003,6.798918,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,1799.000000,99.133928,99.471095,5.780000,1218.000000,103.194151,104.438595,8.000000,1946.000000,97.339318,98.350429,6.500000,N/E,N/E,N/E,N/E,3311.000000,89.430147,91.778064,5.750000,7224.000000,121.770492,123.326048,10.000000,9408.000000,98.661249,99.866805,7.750000,1400.000000,561.167652,563.370187,2.500000,3220.000000,625.927312,629.891875,4.500000,N/E,N/E,N/E,N/E,10864.000000,579.616856,583.140912,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2401.000000,101.507498,103.393998,4.620000,1015,99.5539,99.8957,5.86,1659,99.1272,100.2919,5.99,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
532,10/02/2017,27.000000,9.953418,9.953418,6.240001,90.000000,9.842720,9.842720,6.391729,174.000000,9.690636,9.690636,6.604968,328.000000,9.414257,9.414257,6.828884,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,1798.000000,99.144285,99.498729,5.800000,1217.000000,102.977030,104.243697,8.000000,1945.000000,97.151906,98.181073,6.500000,N/E,N/E,N/E,N/E,3310.000000,89.622037,91.985926,5.750000,7223.000000,123.134669,124.718002,10.000000,9407.000000,100.005752,101.232835,7.750000,1399.000000,561.078956,563.322928,2.500000,3219.000000,626.685349,630.724498,4.500000,N/E,N/E,N/E,N/E,10863.000000,584.780582,588.370937,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2400.000000,101.506366,103.405699,4.620000,1014,99.5593,99.9174,5.86,1777,99.0056,99.7175,5.96,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
533,13/02/2017,24.000000,9.958563,9.958563,6.241413,87.000000,9.847965,9.847965,6.388227,171.000000,9.697317,9.697317,6.571172,325.000000,9.420261,9.420261,6.816928,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,1795.000000,99.145183,99.552127,5.860000,1214.000000,103.061051,104.394384,8.000000,1942.000000,97.284188,98.367521,6.500000,N/E,N/E,N/E,N/E,3307.000000,89.873970,92.285776,5.750000,7220.000000,123.521241,125.187908,10.000000,9404.000000,100.574159,101.865826,7.750000,1396.000000,561.564854,563.928059,2.500000,3216.000000,626.810207,631.063977,4.500000,N/E,N/E,N/E,N/E,10860.000000,586.369118,590.150247,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2397.000000,101.519713,103.457546,4.620000,1011,99.5671,99.9741,5.86,1774,98.9905,99.7521,5.96,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
534,14/02/2017,23.000000,9.960336,9.960336,6.233001,86.000000,9.849645,9.849645,6.390007,170.000000,9.697778,9.697778,6.599445,324.000000,9.420099,9.420099,6.839997,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,1794.000000,99.155086,99.579753,5.880000,1213.000000,102.935670,104.291226,8.000000,1941.000000,97.067677,98.169066,6.500000,N/E,N/E,N/E,N/E,3306.000000,89.520428,91.948206,5.750000,7219.000000,123.149624,124.844068,10.000000,9403.000000,100.365165,101.678359,7.750000,1395.000000,560.167302,562.570278,2.500000,3215.000000,623.732919,628.058275,4.500000,N/E,N/E,N/E,N/E,10859.000000,581.108289,584.953050,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2396.000000,101.526033,103.476700,4.620000,1010,99.5687,99.9919,5.86,1773,98.9857,99.7638,5.96,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
535,15/02/2017,22.000000,9.962140,9.962140,6.218817,85.000000,9.851179,9.851179,6.398226,169.000000,9.697831,9.697831,6.637295,323.000000,9.421559,9.421559,6.842838,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,1793.000000,99.155563,99.615630,5.890000,1212.000000,102.785201,104.162979,8.000000,1940.000000,96.861552,97.980996,6.500000,N/E,N/E,N/E,N/E,3305.000000,89.246257,91.690007,5.750000,7218.000000,122.330013,124.052235,10.000000,9402.000000,99.429813,100.764535,7.750000,1394.000000,559.701870,562.144628,2.500000,3214.000000,622.041157,626.438121,4.500000,N/E,N/E,N/E,N/E,10858.000000,580.397481,584.305893,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2395.000000,101.318731,103.282231,4.620000,1009,99.5754,100.0328,5.86,1772,99.0116,99.8063,5.96,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
536,16/02/2017,28.000000,9.951855,9.951855,6.220018,91.000000,9.840849,9.840849,6.397907,182.000000,9.674267,9.674267,6.660009,350.000000,9.375610,9.375610,6.850005,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,1792.000000,99.163970,99.163970,6.200000,1211.000000,102.909839,104.309839,8.000000,1939.000000,96.944459,98.081959,6.500000,N/E,N/E,N/E,N/E,3304.000000,89.149687,91.609409,5.750000,7217.000000,121.614257,123.364257,10.000000,9401.000000,98.591983,99.948233,7.750000,1393.000000,560.895113,563.377666,2.500000,3213.000000,623.334944,627.803540,4.500000,N/E,N/E,N/E,N/E,10857.000000,584.091965,588.064050,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2394.000000,101.317292,103.293625,4.620000,1008,99.5861,99.5861,6.28,1771,99.0095,99.8208,5.96,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
537,17/02/2017,27.000000,9.952526,9.952526,6.360060,90.000000,9.841454,9.841454,6.444007,181.000000,9.674801,9.674801,6.685457,349.000000,9.378615,9.378615,6.834380,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,1791.000000,99.193453,99.210675,6.200000,1210.000000,102.816199,104.238421,8.000000,1938.000000,96.837734,97.993290,6.500000,N/E,N/E,N/E,N/E,3303.000000,89.136455,91.612149,5.750000,7216.000000,121.051149,122.828927,10.000000,9400.000000,97.880198,99.257976,7.750000,1392.000000,561.900579,564.422940,2.500000,3212.000000,623.549287,628.089537,4.500000,N/E,N/E,N/E,N/E,10856.000000,589.355492,593.391269,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2393.000000,101.362696,103.351863,4.620000,1007,99.5902,99.6077,6.28,1770,99.0103,99.8381,5.96,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
538,20/02/2017,24.000000,9.958771,9.958771,6.209953,87.000000,9.847689,9.847689,6.400003,178.000000,9.679800,9.679800,6.690174,346.000000,9.382508,9.382508,6.847606,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,1788.000000,99.189586,99.258475,6.200000,1207.000000,102.853803,104.342692,8.000000,1935.000000,96.782732,97.992454,6.500000,N/E,N/E,N/E,N/E,3300.000000,89.213767,91.737378,5.750000,7213.000000,121.036978,122.898089,10.000000,9397.000000,97.790832,99.233193,7.750000,1389.000000,563.325453,565.967313,2.500000,3209.000000,625.853161,630.608509,4.500000,N/E,N/E,N/E,N/E,10853.000000,587.790733,592.017709,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2390.000000,101.358261,103.385928,4.620000,1004,99.5902,99.6600,6.28,1767,99.0239,99.9013,5.96,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
539,21/02/2017,23.000000,9.960182,9.960182,6.257298,86.000000,9.850442,9.850442,6.355621,177.000000,9.685899,9.685899,6.595665,345.000000,9.387434,9.387434,6.809095,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,1787.000000,99.190348,99.276598,6.210000,1206.000000,103.101419,104.612530,8.000000,1934.000000,96.884793,98.112571,6.500000,N/E,N/E,N/E,N/E,3299.000000,89.399692,91.939275,5.750000,7212.000000,121.619628,123.508517,10.000000,9396.000000,97.647724,99.111613,7.750000,1388.000000,562.354750,565.036468,2.500000,3208.000000,621.979063,626.806155,4.500000,N/E,N/E,N/E,N/E,10852.000000,584.498188,588.788937,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2389.000000,101.361233,103.401733,4.620000,1003,99.5875,99.6747,6.28,1766,99.0215,99.9155,5.96,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
540,22/02/2017,22.000000,9.962072,9.962072,6.230029,85.000000,9.853367,9.853367,6.302758,176.000000,9.690195,9.690195,6.539518,344.000000,9.394165,9.394165,6.749013,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,1786.000000,99.191305,99.294805,6.210000,1205.000000,103.338057,104.871390,8.000000,1933.000000,97.606681,98.852514,6.500000,N/E,N/E,N/E,N/E,3298.000000,89.900141,92.455697,5.750000,7211.000000,122.424088,124.340755,10.000000,9395.000000,98.988505,100.473922,7.750000,1387.000000,560.339910,563.061499,2.500000,3207.000000,621.956635,626.855495,4.500000,N/E,N/E,N/E,N/E,10851.000000,581.698640,586.053182,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2388.000000,101.458270,103.511603,4.620000,1002,99.5878,99.6924,6.28,1765,99.0143,99.9249,5.96,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
541,23/02/2017,28.000000,9.951994,9.951994,6.201973,91.000000,9.843659,9.843659,6.283150,175.000000,9.692124,9.692124,6.534635,343.000000,9.395323,9.395323,6.754919,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,1785.000000,99.179630,99.300574,6.230000,1204.000000,103.338752,104.894308,8.000000,1932.000000,97.783578,99.047467,6.500000,N/E,N/E,N/E,N/E,3297.000000,90.204297,92.775825,5.750000,7210.000000,123.258527,125.202971,10.000000,9394.000000,100.196108,101.703052,7.750000,1386.000000,561.272539,564.034012,2.500000,3206.000000,623.033671,628.004322,4.500000,N/E,N/E,N/E,N/E,10850.000000,589.122808,593.541164,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2387.000000,101.494825,103.560992,4.620000,1092,99.5502,99.5502,6.26,1764,99.0244,99.9515,5.96,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
542,24/02/2017,27.000000,9.953294,9.953294,6.256689,90.000000,9.845132,9.845132,6.292166,174.000000,9.693776,9.693776,6.535811,342.000000,9.395752,9.395752,6.769554,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,1784.000000,99.180729,99.319173,6.230000,1203.000000,103.226441,104.804219,8.000000,1931.000000,97.615338,98.897282,6.500000,N/E,N/E,N/E,N/E,3296.000000,90.023726,92.611226,5.750000,7209.000000,122.900255,124.872477,10.000000,9393.000000,99.903488,101.431960,7.750000,1385.000000,561.364112,564.165481,2.500000,3205.000000,624.040209,629.082672,4.500000,N/E,N/E,N/E,N/E,10849.000000,590.507713,594.989903,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2386.000000,101.538507,103.617507,4.620000,1091,99.5498,99.5672,6.26,1763,99.0277,99.9714,5.96,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
543,27/02/2017,24.000000,9.958358,9.958358,6.272420,87.000000,9.849943,9.849943,6.303849,171.000000,9.698330,9.698330,6.548496,339.000000,9.399733,9.399733,6.781593,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,1781.000000,99.180387,99.371054,6.240000,1200.000000,103.029376,104.673820,8.000000,1928.000000,97.309458,98.645569,6.500000,N/E,N/E,N/E,N/E,3293.000000,89.643243,92.278660,5.750000,7206.000000,122.092308,124.147864,10.000000,9390.000000,99.102284,100.695340,7.750000,1382.000000,561.401481,564.323179,2.500000,3202.000000,623.401704,628.660761,4.500000,N/E,N/E,N/E,N/E,10846.000000,587.308503,591.983220,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2383.000000,101.522101,103.639601,4.620000,1088,99.5509,99.6205,6.26,1760,99.0313,100.0247,5.96,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
544,28/02/2017,23.000000,9.960321,9.960321,6.235367,86.000000,9.849107,9.849107,6.413222,170.000000,9.697540,9.697540,6.604804,338.000000,9.393898,9.393898,6.872040,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,1780.000000,99.187631,99.395631,6.240000,1199.000000,102.848519,104.515186,8.000000,1927.000000,97.094058,98.448225,6.500000,N/E,N/E,N/E,N/E,3292.000000,89.210661,91.862050,5.750000,7205.000000,121.388780,123.472113,10.000000,9389.000000,98.474460,100.089043,7.750000,1381.000000,560.615407,563.577346,2.500000,3201.000000,620.847086,626.178576,4.500000,N/E,N/E,N/E,N/E,10845.000000,584.825954,589.565057,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2382.000000,101.556302,103.686635,4.620000,1087,99.5508,99.6378,6.26,1759,99.0314,100.0413,5.96,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
545,01/03/2017,22.000000,9.961826,9.961826,6.270592,85.000000,9.851902,9.851902,6.366675,169.000000,9.696466,9.696466,6.668216,337.000000,9.391110,9.391110,6.926192,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,1779.000000,99.188214,99.413908,6.250000,1198.000000,102.777072,104.465961,8.000000,1926.000000,97.009783,98.382005,6.500000,N/E,N/E,N/E,N/E,3291.000000,89.349657,92.017018,5.750000,7204.000000,121.729029,123.840140,10.000000,9388.000000,98.761381,100.397492,7.750000,1380.000000,560.626214,563.628415,2.500000,3200.000000,621.029095,626.433056,4.500000,N/E,N/E,N/E,N/E,10844.000000,585.066885,589.870406,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2381.000000,101.514618,103.657785,4.620000,1086,99.5535,99.6579,6.26,1758,99.0239,100.0504,5.96,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
546,02/03/2017,28.000000,9.951461,9.951461,6.271168,91.000000,9.839404,9.839404,6.456944,182.000000,9.673056,9.673056,6.685606,364.000000,9.342250,9.342250,6.963226,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,1778.000000,99.182786,99.425842,6.250000,1197.000000,102.603070,104.314181,8.000000,1925.000000,96.760072,98.150350,6.500000,N/E,N/E,N/E,N/E,3290.000000,89.056005,91.739338,5.750000,7203.000000,121.591514,123.730403,10.000000,9387.000000,98.583468,100.241107,7.750000,1379.000000,560.070517,563.112999,2.500000,3199.000000,620.176230,625.652697,4.500000,N/E,N/E,N/E,N/E,10843.000000,583.043952,587.911923,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2380.000000,101.516154,103.672154,4.620000,1085,99.5524,99.6741,6.26,1757,99.0234,100.0664,5.96,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
547,03/03/2017,27.000000,9.953415,9.953415,6.240404,90.000000,9.841357,9.841357,6.448013,181.000000,9.674552,9.674552,6.690748,363.000000,9.346643,9.346643,6.932514,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,1777.000000,99.182674,99.443091,6.250000,1196.000000,102.834442,104.567775,8.000000,1924.000000,97.226626,98.634959,6.500000,N/E,N/E,N/E,N/E,3289.000000,89.906690,92.605996,5.750000,7202.000000,122.767630,124.934297,10.000000,9386.000000,99.419615,101.098782,7.750000,1378.000000,560.925461,564.008245,2.500000,3198.000000,622.547792,628.096804,4.500000,N/E,N/E,N/E,N/E,10842.000000,589.285038,594.217493,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2379.000000,101.520533,103.689366,4.620000,1084,99.5534,99.6925,6.26,1756,99.0247,100.0843,5.96,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
